,home_player,home_RBI,away_team,games_played,home_AB,home_BB,home_K
4754,Pete Crow-Armstrong,0.0,PHI,1,4.0,0.0,1.0
4755,Miguel Amaya,0.0,PHI,1,3.0,1.0,1.0
4756,Jon Berti,0.0,PHI,1,4.0,0.0,0.0
4757,,4.0,PHI,1,35.0,5.0,8.0
4758,Mike Yastrzemski,0.0,TEX,1,4.0,0.0,1.0
4759,Willy Adames,2.0,TEX,1,4.0,0.0,1.0
4760,Jung Hoo Lee,0.0,SFG,1,4.0,0.0,0.0
4761,Matt Chapman,0.0,TEX,1,3.0,1.0,0.0
4762,Wilmer Flores,0.0,TEX,1,4.0,0.0,0.0
4763,Heliot Ramos,0.0,TEX,1,3.0,1.0,0.0
4764,LaMonte Wade Jr.,0.0,TEX,1,3.0,1.0,0.0
4765,Christian Koss,0.0,TEX,1,3.0,0.0,1.0
4766,Sam Huff,0.0,TEX,1,3.0,0.0,1.0
4767,Patrick Bailey,1.0,TEX,1,1.0,0.0,0.0
4768,,3.0,SEA,1,32.0,3.0,4.0
4769,,,SEA,1,,,
4770,Jacob Wilson,0.0,CHW,1,3.0,1.0,0.0
4771,Brent Rooker,0.0,CHW,1,3.0,0.0,1.0
4772,Seth Brown,0.0,CHW,1,1.0,0.0,0.0
4773,Tyler Soderstrom,0.0,CHW,1,3.0,1.0,1.0
4774,Miguel Andujar,1.0,CHW,1,4.0,0.0,0.0
4775,JJ Bleday,0.0,CHW,1,3.0,0.0,1.0
4776,Max Schuemann,0.0,CHW,1,1.0,0.0,0.0
4777,Luis Urias,1.0,CHW,1,4.0,0.0,1.0
4778,Nick Kurtz,1.0,CHW,1,4.0,0.0,2.0
4779,Gio Urshela,0.0,CHW,1,4.0,0.0,0.0
4780,Jhonny Pereda,0.0,CHW,1,2.0,1.0,0.0
4781,,3.0,CHW,1,32.0,3.0,6.0
4782,CJ Abrams,0.0,NYM,1,4.0,0.0,1.0
4783,James Wood,0.0,NYM,1,3.0,1.0,1.0
4784,Nathaniel Lowe,0.0,NYM,1,4.0,0.0,2.0
4785,Josh Bell,0.0,NYM,1,4.0,0.0,2.0
4786,Luis Garcia Jr.,0.0,NYM,1,4.0,0.0,1.0
4787,Keibert Ruiz,0.0,NYM,1,3.0,1.0,0.0
4788,Dylan Crews,0.0,NYM,1,4.0,0.0,1.0
4789,Jose Tena,0.0,NYM,1,4.0,0.0,1.0
4790,Jacob Young,0.0,LAA,1,3.0,0.0,1.0
4791,,0.0,NYM,1,33.0,2.0,10.0
4792,,,NYM,1,,,
4793,Steven Kwan,0.0,BOS,1,4.0,0.0,0.0
4794,Daniel Schneemann,0.0,BOS,1,3.0,1.0,1.0
4795,Jose Ramirez,0.0,BOS,1,4.0,0.0,1.0
4796,Kyle Manzardo,0.0,BOS,1,4.0,0.0,1.0
4797,Gabriel Arias,0.0,BOS,1,3.0,0.0,0.0
4798,Will Wilson,0.0,BOS,1,1.0,0.0,0.0
4799,Bo Naylor,0.0,BOS,1,3.0,1.0,1.0
4800,Angel Martinez,1.0,BOS,1,4.0,0.0,1.0
4801,Jhonkensy Noel,2.0,BOS,1,4.0,0.0,1.0
4802,Brayan Rocchio,0.0,BOS,1,3.0,0.0,1.0
4803,,3.0,BOS,1,33.0,2.0,7.0
4804,Gleyber Torres,0.0,BAL,1,4.0,1.0,0.0
4805,Riley Greene,3.0,BAL,1,3.0,1.0,0.0
4806,Justyn-Henry Malloy,0.0,BAL,1,1.0,2.0,0.0
4807,Kerry Carpenter,0.0,BAL,1,1.0,0.0,0.0
4808,Javier Baez,0.0,BAL,1,0.0,0.0,0.0
4809,Spencer Torkelson,2.0,BAL,1,4.0,0.0,0.0
4810,Colt Keith,0.0,BAL,1,2.0,1.0,0.0
4811,Andy Ibanez,0.0,BAL,1,0.0,1.0,0.0
4812,Zach McKinstry,1.0,BAL,1,4.0,0.0,2.0
4813,Tomas Nido,0.0,BAL,1,4.0,0.0,2.0
4814,Jung Hoo Lee,0.0,BAL,1,3.0,1.0,2.0
4815,Trey Sweeney,0.0,BAL,1,3.0,1.0,1.0
4816,,6.0,BAL,1,29.0,8.0,7.0
4817,Jonathan India,0.0,HOU,1,2.0,2.0,1.0
4818,Bobby Witt Jr.,0.0,HOU,1,4.0,0.0,0.0
4819,Salvador Perez,0.0,HOU,1,3.0,0.0,1.0
4820,Mark Canha,1.0,HOU,1,2.0,0.0,1.0
4821,Tyler Tolbert,0.0,HOU,1,0.0,0.0,0.0
4822,Kyle Isbel,0.0,TBR,1,0.0,0.0,0.0
4823,Maikel Garcia,0.0,HOU,1,3.0,0.0,1.0
4824,Hunter Renfroe,0.0,HOU,1,3.0,0.0,0.0
4825,Vinnie Pasquantino,1.0,HOU,1,3.0,0.0,1.0
4826,Freddy Fermin,0.0,HOU,1,3.0,0.0,0.0
4827,Drew Waters,0.0,HOU,1,3.0,0.0,0.0
4828,,2.0,HOU,1,26.0,2.0,5.0
4829,Corbin Carroll,0.0,ATL,1,5.0,0.0,3.0
4830,Geraldo Perdomo,0.0,ATL,1,2.0,3.0,0.0
4831,Pavin Smith,0.0,ATL,1,3.0,1.0,0.0
4832,Randal Grichuk,0.0,ATL,1,1.0,0.0,0.0
4833,Josh Naylor,0.0,ATL,1,3.0,1.0,0.0
4834,Gabriel Moreno,2.0,ATL,1,4.0,0.0,1.0
4835,Eugenio Suarez,5.0,ATL,1,4.0,0.0,0.0
4836,Alek Thomas,0.0,ATL,1,4.0,0.0,0.0
4837,Jorge Barrosa,0.0,ATL,1,4.0,0.0,2.0
4838,Tim Tawa,0.0,ATL,1,4.0,0.0,2.0
4839,,7.0,ATL,1,34.0,5.0,8.0
4840,,,ATL,1,,,
4841,Fernando Tatis Jr.,1.0,TBR,1,4.0,0.0,1.0
4842,Gavin Sheets,0.0,TBR,1,4.0,0.0,2.0
4843,Manny Machado,0.0,TBR,1,4.0,0.0,0.0
4844,Xander Bogaerts,0.0,TBR,1,4.0,0.0,1.0
4845,Tirso Ornelas,0.0,TBR,1,3.0,1.0,1.0
4846,Yuli Gurriel,0.0,TBR,1,3.0,0.0,1.0
4847,Jose Iglesias,0.0,TBR,1,3.0,0.0,0.0
4848,Tyler Wade,0.0,TBR,1,2.0,1.0,0.0
4849,Martin Maldonado,0.0,TBR,1,1.0,0.0,0.0
4850,Elias Diaz,0.0,TBR,1,1.0,1.0,0.0
4851,,1.0,TBR,1,29.0,3.0,6.0
4852,,,TBR,1,,,
4853,,,TBR,1,,,
4854,Shohei Ohtani,1.0,PIT,1,5.0,0.0,1.0
4855,Mookie Betts,0.0,PIT,1,4.0,1.0,1.0
4856,Freddie Freeman,1.0,PIT,1,4.0,1.0,1.0
4857,Teoscar Hernandez,2.0,PIT,1,5.0,0.0,0.0
4858,Tommy Edman,0.0,PIT,1,4.0,0.0,0.0
4859,Will Smith,0.0,PIT,1,3.0,1.0,1.0
4860,Michael Conforto,0.0,PIT,1,3.0,0.0,1.0
4861,Ryan O'Hearn,3.0,PIT,1,1.0,0.0,0.0
4862,Max Muncy,0.0,PIT,1,2.0,2.0,1.0
4863,Max Muncy,0.0,PIT,1,2.0,2.0,1.0
4864,Andy Pages,0.0,PIT,1,4.0,0.0,0.0
4865,,7.0,PIT,1,35.0,5.0,6.0
4866,Julio Rodriguez,1.0,MIA,1,6.0,0.0,3.0
4867,Jorge Polanco,2.0,MIA,1,4.0,1.0,0.0
4868,Cal Raleigh,0.0,NYM,1,1.0,2.0,0.0
4869,Mitch Garver,2.0,MIA,1,2.0,0.0,1.0
4870,Randy Arozarena,0.0,MIA,1,4.0,1.0,1.0
4871,Luke Raley,1.0,MIA,1,3.0,1.0,0.0
4872,Rowdy Tellez,1.0,MIA,1,1.0,1.0,0.0
4873,Donovan Solano,0.0,MIA,1,2.0,0.0,0.0
4874,Ben Williamson,4.0,MIA,1,5.0,0.0,0.0
4875,Miles Mastrobuoni,3.0,MIA,1,5.0,0.0,0.0
4876,J.P. Crawford,0.0,MIA,1,4.0,1.0,1.0
4877,,14.0,MIA,1,37.0,7.0,6.0
4878,CJ Abrams,1.0,NYM,1,5.0,0.0,3.0
4879,James Wood,0.0,NYM,1,4.0,1.0,0.0
4880,Luis Garcia Jr.,0.0,NYM,1,5.0,0.0,0.0
4881,Nathaniel Lowe,0.0,NYM,1,3.0,1.0,2.0
4882,Josh Bell,1.0,NYM,1,4.0,0.0,1.0
4883,Dylan Crews,1.0,NYM,1,3.0,0.0,2.0
4884,Jose Tena,0.0,NYM,1,4.0,0.0,1.0
4885,Alex Call,1.0,NYM,1,3.0,1.0,0.0
4886,Jacob Young,0.0,LAA,1,0.0,0.0,0.0
4887,Riley Adams,3.0,LAA,1,3.0,0.0,2.0
4888,Keibert Ruiz,0.0,LAA,1,1.0,0.0,0.0
4889,,7.0,LAA,1,35.0,3.0,11.0
4890,Ben Rice,0.0,TOR,1,4.0,1.0,2.0
4891,Aaron Judge,0.0,TOR,1,4.0,0.0,1.0
4892,Pablo Reyes,0.0,TOR,1,1.0,0.0,1.0
4893,Cody Bellinger,1.0,TOR,1,3.0,1.0,0.0
4894,Paul Goldschmidt,1.0,TOR,1,4.0,1.0,1.0
4895,Jazz Chisholm Jr.,2.0,TOR,1,4.0,1.0,1.0
4896,Anthony Volpe,2.0,TOR,1,3.0,1.0,1.0
4897,Oswald Peraza,0.0,TOR,1,1.0,0.0,1.0
4898,Austin Wells,3.0,TOR,1,5.0,0.0,1.0
4899,Tyler Matzek,0.0,TOR,1,0.0,0.0,0.0
4900,Jasson Dominguez,0.0,TOR,1,3.0,2.0,1.0
4901,Oswaldo Cabrera,2.0,TOR,1,3.0,1.0,0.0
4902,,11.0,TOR,1,35.0,8.0,10.0
4903,Kerry Carpenter,0.0,BAL,1,3.0,0.0,0.0
4904,Justyn-Henry Malloy,0.0,BAL,1,0.0,1.0,0.0
4905,Gleyber Torres,3.0,BAL,1,3.0,1.0,0.0
4906,Zach McKinstry,0.0,BAL,1,4.0,0.0,1.0
4907,Riley Greene,0.0,BAL,1,4.0,0.0,2.0
4908,Spencer Torkelson,0.0,BAL,1,3.0,1.0,0.0
4909,Jung Hoo Lee,1.0,BAL,1,4.0,0.0,0.0
4910,Trey Sweeney,0.0,BAL,1,3.0,1.0,1.0
4911,Dillon Dingler,1.0,BAL,1,4.0,0.0,0.0
4912,Javier Baez,2.0,BAL,1,3.0,1.0,1.0
4913,,7.0,BAL,1,31.0,5.0,5.0
4914,Edouard Julien,0.0,LAA,1,3.0,1.0,3.0
4915,Carlos Correa,0.0,LAA,1,4.0,0.0,1.0
4916,Trevor Larnach,1.0,LAA,1,4.0,0.0,1.0
4917,Ty France,2.0,LAA,1,3.0,0.0,0.0
4918,Mickey Gasper,0.0,LAA,1,2.0,0.0,0.0
4919,Jonah Bride,0.0,LAA,1,2.0,0.0,0.0
4920,Ryan Jeffers,2.0,LAA,1,4.0,0.0,0.0
4921,Brooks Lee,0.0,LAA,1,4.0,0.0,0.0
4922,DaShawn Keirsey Jr.,0.0,LAA,1,4.0,0.0,1.0
4923,Harrison Bader,0.0,LAA,1,3.0,0.0,1.0
4924,,5.0,LAA,1,33.0,1.0,7.0
4925,Steven Kwan,0.0,BOS,1,4.0,0.0,0.0
4926,Jhonkensy Noel,0.0,BOS,1,1.0,0.0,1.0
4927,Angel Martinez,0.0,BOS,1,3.0,1.0,1.0
4928,Jose Ramirez,0.0,BOS,1,4.0,0.0,0.0
4929,Nolan Jones,3.0,BOS,1,3.0,1.0,1.0
4930,Carlos Santana,0.0,BOS,1,3.0,1.0,1.0
4931,Bo Naylor,0.0,BOS,1,4.0,0.0,1.0
4932,Daniel Schneemann,0.0,BOS,1,4.0,0.0,2.0
4933,Will Wilson,0.0,BOS,1,3.0,1.0,1.0
4934,Brayan Rocchio,0.0,BOS,1,4.0,0.0,1.0
4935,,3.0,BOS,1,33.0,4.0,9.0
4936,Jonathan India,1.0,HOU,1,3.0,1.0,0.0
4937,Bobby Witt Jr.,1.0,HOU,1,4.0,0.0,3.0
4938,Vinnie Pasquantino,0.0,HOU,1,4.0,0.0,2.0
4939,Salvador Perez,0.0,HOU,1,4.0,0.0,0.0
4940,Michael Massey,0.0,TBR,1,3.0,0.0,0.0
4941,Mark Canha,0.0,HOU,1,1.0,0.0,0.0
4942,Maikel Garcia,0.0,HOU,1,4.0,0.0,2.0
4943,Cavan Biggio,0.0,HOU,1,4.0,0.0,1.0
4944,Drew Waters,1.0,HOU,1,4.0,0.0,2.0
4945,Kyle Isbel,0.0,HOU,1,2.0,0.0,0.0
4946,Hunter Renfroe,0.0,HOU,1,2.0,0.0,0.0
4947,,3.0,HOU,1,35.0,1.0,10.0
4948,Lars Nootbaar,0.0,MIL,1,4.0,1.0,2.0
4949,Willson Contreras,0.0,MIL,1,3.0,2.0,0.0
4950,Brendan Donovan,1.0,MIL,1,5.0,0.0,2.0
4951,Nolan Arenado,0.0,STL,1,4.0,0.0,1.0
4952,Luken Baker,0.0,MIL,1,2.0,1.0,2.0
4953,Alec Burleson,0.0,MIL,1,1.0,0.0,0.0
4954,Thomas Saggese,0.0,MIL,1,3.0,1.0,1.0
4955,Jordan Walker,0.0,MIL,1,4.0,0.0,1.0
4956,Pedro Pages,0.0,MIL,1,4.0,0.0,0.0
4957,Masyn Winn,0.0,MIL,1,3.0,1.0,0.0
4958,,1.0,MIL,1,33.0,6.0,9.0
4959,Brenton Doyle,0.0,CIN,1,4.0,0.0,1.0
4960,Jordan Beck,1.0,CIN,1,3.0,0.0,2.0
4961,Hunter Goodman,0.0,CIN,1,3.0,0.0,1.0
4962,Michael Toglia,0.0,CIN,1,3.0,1.0,0.0
4963,Kyle Farmer,0.0,CIN,1,4.0,0.0,2.0
4964,Sean Bouchard,0.0,CIN,1,4.0,0.0,2.0
4965,Jacob Stallings,0.0,CIN,1,3.0,0.0,0.0
4966,Alan Trejo,0.0,CIN,1,3.0,0.0,0.0
4967,Owen Miller,0.0,CIN,1,2.0,1.0,1.0
4968,,1.0,CIN,1,29.0,2.0,9.0
4969,,,CIN,1,,,
4970,,,CIN,1,,,
4971,Mike Yastrzemski,0.0,TEX,1,4.0,0.0,0.0
4972,Willy Adames,0.0,TEX,1,2.0,2.0,0.0
4973,Jung Hoo Lee,0.0,TEX,1,4.0,0.0,0.0
4974,Matt Chapman,0.0,TEX,1,3.0,1.0,1.0
4975,Wilmer Flores,1.0,TEX,1,3.0,1.0,0.0
4976,Heliot Ramos,0.0,SFG,1,3.0,0.0,1.0
4977,LaMonte Wade Jr.,0.0,TEX,1,3.0,0.0,0.0
4978,Patrick Bailey,0.0,TEX,1,3.0,0.0,1.0
4979,Christian Koss,1.0,TEX,1,3.0,0.0,1.0
4980,,2.0,SEA,1,28.0,4.0,4.0
4981,,,SEA,1,,,
4982,Lawrence Butler,0.0,CHW,1,4.0,0.0,1.0
4983,Brent Rooker,1.0,CHW,1,3.0,1.0,1.0
4984,Shea Langeliers,0.0,CHW,1,4.0,0.0,1.0
4985,Tyler Soderstrom,0.0,CHW,1,3.0,1.0,1.0
4986,Seth Brown,0.0,CHW,1,0.0,0.0,0.0
4987,Jacob Wilson,0.0,CHW,1,4.0,0.0,0.0
4988,JJ Bleday,0.0,CHW,1,4.0,0.0,2.0
4989,Luis Urias,2.0,CHW,1,3.0,1.0,0.0
4990,Nick Kurtz,0.0,CHW,1,3.0,0.0,1.0
4991,Max Schuemann,0.0,CHW,1,3.0,0.0,1.0
4992,,3.0,CHW,1,31.0,3.0,8.0
4993,,,CHW,1,,,
4994,Corbin Carroll,0.0,ATL,1,4.0,0.0,1.0
4995,Geraldo Perdomo,2.0,ATL,1,4.0,0.0,0.0
4996,Pavin Smith,0.0,ATL,1,3.0,1.0,3.0
4997,Josh Naylor,2.0,ATL,1,4.0,0.0,1.0
4998,Eugenio Suarez,0.0,ATL,1,3.0,1.0,1.0
4999,Alek Thomas,1.0,ATL,1,4.0,0.0,0.0
5000,Lourdes Gurriel Jr.,1.0,ATL,1,2.0,0.0,0.0
5001,Tim Tawa,0.0,ATL,1,4.0,0.0,0.0
5002,Jose Herrera,0.0,ATL,1,4.0,0.0,1.0
5003,,6.0,ATL,1,32.0,2.0,7.0
5004,Julio Rodriguez,2.0,MIA,1,4.0,1.0,0.0
5005,Jorge Polanco,2.0,NYM,1,4.0,0.0,0.0
5006,Cal Raleigh,1.0,MIA,1,5.0,0.0,2.0
5007,Randy Arozarena,0.0,MIA,1,5.0,0.0,2.0
5008,Luke Raley,0.0,MIA,1,3.0,0.0,3.0
5009,J.P. Crawford,2.0,MIA,1,3.0,1.0,1.0
5010,Donovan Solano,0.0,MIA,1,4.0,0.0,1.0
5011,Miles Mastrobuoni,0.0,MIA,1,3.0,1.0,1.0
5012,Leo Rivas,0.0,MIA,1,2.0,2.0,1.0
5013,,7.0,MIA,1,33.0,5.0,11.0
5014,Shohei Ohtani,0.0,PIT,1,4.0,1.0,2.0
5015,Mookie Betts,1.0,PIT,1,4.0,0.0,0.0
5016,Teoscar Hernandez,1.0,PIT,1,3.0,0.0,0.0
5017,Chris Taylor,0.0,PIT,1,2.0,0.0,0.0
5018,Freddie Freeman,2.0,PIT,1,4.0,0.0,0.0
5019,Miguel Rojas,0.0,PIT,1,1.0,0.0,0.0
5020,Tommy Edman,0.0,PIT,1,4.0,1.0,1.0
5021,Andy Pages,4.0,PIT,1,5.0,0.0,0.0
5022,Max Muncy,0.0,PIT,1,3.0,1.0,0.0
5023,Max Muncy,0.0,PIT,1,3.0,1.0,0.0
5024,Ryan O'Hearn,0.0,PIT,1,3.0,1.0,0.0
5025,Austin Barnes,0.0,PIT,1,3.0,1.0,0.0
5026,,8.0,PIT,1,36.0,5.0,3.0
5027,Fernando Tatis Jr.,0.0,TBR,1,3.0,1.0,0.0
5028,Gavin Sheets,0.0,TBR,1,4.0,0.0,2.0
5029,Manny Machado,1.0,TBR,1,3.0,0.0,0.0
5030,Xander Bogaerts,0.0,TBR,1,3.0,1.0,0.0
5031,Oscar Gonzalez,0.0,TBR,1,4.0,0.0,0.0
5032,Tirso Ornelas,0.0,TBR,1,2.0,0.0,0.0
5033,Connor Joe,0.0,TBR,1,0.0,1.0,0.0
5034,Mason McCoy,0.0,TBR,1,0.0,0.0,0.0
5035,Yuli Gurriel,0.0,TBR,1,1.0,0.0,0.0
5036,Jose Iglesias,1.0,TBR,1,2.0,0.0,0.0
5037,Tyler Wade,0.0,TBR,1,3.0,0.0,1.0
5038,Martin Maldonado,0.0,TBR,1,2.0,0.0,0.0
5039,Elias Diaz,0.0,TBR,1,1.0,0.0,1.0
5040,,2.0,TBR,1,28.0,3.0,4.0
5041,Trent Grisham,1.0,TOR,1,2.0,2.0,0.0
5042,Ben Rice,0.0,TOR,1,3.0,0.0,2.0
5043,Paul Goldschmidt,0.0,TOR,1,1.0,0.0,0.0
5044,Aaron Judge,1.0,TOR,1,4.0,0.0,0.0
5045,Cody Bellinger,0.0,TOR,1,4.0,0.0,1.0
5046,Jazz Chisholm Jr.,0.0,TOR,1,4.0,0.0,2.0
5047,Anthony Volpe,0.0,TOR,1,4.0,0.0,1.0
5048,Jasson Dominguez,1.0,TOR,1,4.0,0.0,0.0
5049,J.C. Escarra,2.0,TOR,1,4.0,0.0,0.0
5050,Oswaldo Cabrera,0.0,TOR,1,4.0,0.0,1.0
5051,,5.0,TOR,1,34.0,2.0,7.0
5052,Ian Happ,0.0,PHI,1,4.0,0.0,1.0
5053,Kyle Tucker,0.0,PHI,1,4.0,0.0,0.0
5054,Seiya Suzuki,0.0,PHI,1,4.0,0.0,3.0
5055,Michael Busch,0.0,PHI,1,3.0,1.0,1.0
5056,Dansby Swanson,0.0,PHI,1,4.0,0.0,2.0
5057,Nico Hoerner,0.0,PHI,1,4.0,0.0,0.0
5058,Pete Crow-Armstrong,1.0,PHI,1,3.0,0.0,0.0
5059,Miguel Amaya,0.0,PHI,1,3.0,0.0,1.0
5060,Vidal Brujan,0.0,PHI,1,3.0,0.0,0.0
5061,,1.0,PHI,1,32.0,1.0,8.0
5062,,,PHI,1,,,
5063,CJ Abrams,0.0,NYM,1,4.0,0.0,0.0
5064,Nasim Nunez,1.0,LAA,1,1.0,0.0,0.0
5065,James Wood,1.0,NYM,1,4.0,1.0,1.0
5066,Luis Garcia Jr.,0.0,NYM,1,4.0,1.0,2.0
5067,Nathaniel Lowe,1.0,NYM,1,4.0,1.0,1.0
5068,Keibert Ruiz,0.0,NYM,1,3.0,0.0,0.0
5069,Riley Adams,0.0,NYM,1,2.0,0.0,1.0
5070,Dylan Crews,0.0,NYM,1,5.0,0.0,2.0
5071,Jose Tena,0.0,NYM,1,3.0,1.0,1.0
5072,Alex Call,2.0,NYM,1,4.0,0.0,0.0
5073,Jacob Young,0.0,NYM,1,4.0,0.0,1.0
5074,,5.0,NYM,1,38.0,4.0,9.0
5075,Steven Kwan,0.0,MIN,1,3.0,0.0,0.0
5076,Daniel Schneemann,0.0,MIN,1,1.0,0.0,0.0
5077,Nolan Jones,0.0,MIN,1,4.0,0.0,0.0
5078,Jose Ramirez,0.0,MIN,1,3.0,0.0,0.0
5079,Angel Martinez,0.0,MIN,1,1.0,0.0,0.0
5080,Kyle Manzardo,0.0,MIN,1,4.0,0.0,1.0
5081,Carlos Santana,0.0,MIN,1,3.0,0.0,0.0
5082,Will Wilson,0.0,MIN,1,0.0,1.0,0.0
5083,Gabriel Arias,0.0,MIN,1,4.0,0.0,1.0
5084,Bo Naylor,0.0,MIN,1,3.0,0.0,0.0
5085,Austin Hedges,0.0,MIN,1,1.0,0.0,0.0
5086,Jhonkensy Noel,1.0,MIN,1,4.0,0.0,1.0
5087,Brayan Rocchio,0.0,MIN,1,4.0,0.0,0.0
5088,,1.0,MIN,1,35.0,1.0,3.0
5089,Cedric Mullins,0.0,NYY,1,3.0,1.0,0.0
5090,Gunnar Henderson,0.0,NYY,1,3.0,1.0,1.0
5091,Adley Rutschman,0.0,NYY,1,3.0,1.0,0.0
5092,Ryan O'Hearn,3.0,NYY,1,4.0,0.0,1.0
5093,Ryan Mountcastle,0.0,NYY,1,4.0,0.0,3.0
5094,Heston Kjerstad,0.0,NYY,1,4.0,0.0,1.0
5095,Dylan Carlson,0.0,NYY,1,0.0,0.0,0.0
5096,Ramon Urias,0.0,NYY,1,4.0,0.0,2.0
5097,Jackson Holliday,0.0,NYY,1,3.0,0.0,0.0
5098,Ramon Laureano,1.0,NYY,1,3.0,0.0,1.0
5099,,4.0,NYY,1,31.0,3.0,9.0
5100,TJ Friedl,0.0,STL,1,3.0,1.0,0.0
5101,Matt McLain,0.0,STL,1,4.0,0.0,1.0
5102,Elly De La Cruz,0.0,STL,1,4.0,0.0,0.0
5103,Austin Hays,0.0,STL,1,3.0,1.0,1.0
5104,Gavin Lux,1.0,STL,1,4.0,0.0,0.0
5105,Noelvi Marte,1.0,STL,1,2.0,2.0,0.0
5106,Spencer Steer,0.0,STL,1,4.0,0.0,1.0
5107,Blake Dunn,0.0,STL,1,3.0,0.0,1.0
5108,Jose Trevino,1.0,STL,1,3.0,0.0,0.0
5109,,3.0,STL,1,30.0,4.0,4.0
5110,Kevin Pillar,0.0,ATH,1,4.0,0.0,1.0
5111,Kyle Higashioka,0.0,ATH,1,3.0,0.0,1.0
5112,Joc Pederson,0.0,ATH,1,1.0,0.0,0.0
5113,Hoby Milner,0.0,ATH,1,0.0,0.0,0.0
5114,Wyatt Langford,0.0,ATH,1,4.0,0.0,1.0
5115,Jonah Heim,1.0,ATH,1,4.0,0.0,0.0
5116,Marcus Semien,0.0,ATH,1,3.0,1.0,1.0
5117,Jung Hoo Lee,0.0,ATH,1,3.0,1.0,1.0
5118,Adolis Garcia,0.0,ATH,1,4.0,0.0,1.0
5119,Jake Burger,0.0,ATH,1,3.0,0.0,0.0
5120,Dustin Harris,0.0,ATH,1,1.0,0.0,0.0
5121,Josh Smith,0.0,ATH,1,3.0,0.0,2.0
5122,,1.0,ATH,1,33.0,2.0,8.0
5123,Jeremy Pena,0.0,DET,1,4.0,0.0,1.0
5124,Jose Altuve,3.0,DET,1,4.0,0.0,0.0
5125,Brendan Rodgers,0.0,DET,1,0.0,0.0,0.0
5126,Yordan Alvarez,1.0,DET,1,3.0,1.0,0.0
5127,Zach Dezenzo,0.0,DET,1,0.0,0.0,0.0
5128,Isaac Paredes,0.0,DET,1,3.0,1.0,0.0
5129,Christian Walker,2.0,SFG,1,4.0,0.0,0.0
5130,Yandy Diaz,0.0,DET,1,4.0,0.0,1.0
5131,Cam Smith,0.0,DET,1,4.0,0.0,0.0
5132,Jake Meyers,0.0,DET,1,0.0,0.0,0.0
5133,Mauricio Dubon,2.0,DET,1,4.0,0.0,0.0
5134,Chas McCormick,0.0,DET,1,3.0,0.0,3.0
5135,,8.0,DET,1,33.0,2.0,5.0
5136,Brenton Doyle,0.0,ATL,1,5.0,0.0,2.0
5137,Jordan Beck,0.0,ATL,1,4.0,0.0,0.0
5138,Ryan McMahon,0.0,ATL,1,1.0,3.0,0.0
5139,Hunter Goodman,3.0,ATL,1,4.0,0.0,2.0
5140,Michael Toglia,0.0,ATL,1,4.0,0.0,1.0
5141,Mickey Moniak,0.0,ATL,1,4.0,0.0,0.0
5142,Jacob Stallings,0.0,ATL,1,3.0,0.0,1.0
5143,Juan Mejia,0.0,ATL,1,0.0,0.0,0.0
5144,Nick Martini,0.0,ATL,1,1.0,0.0,0.0
5145,Alan Trejo,0.0,ATL,1,4.0,0.0,1.0
5146,Adael Amador,0.0,ATL,1,4.0,0.0,0.0
5147,,3.0,ATL,1,34.0,3.0,7.0
5148,Shohei Ohtani,0.0,MIA,1,2.0,3.0,1.0
5149,Mookie Betts,1.0,NYM,1,5.0,0.0,1.0
5150,Freddie Freeman,1.0,MIA,1,3.0,2.0,1.0
5151,Teoscar Hernandez,2.0,MIA,1,5.0,0.0,2.0
5152,Will Smith,0.0,MIA,1,4.0,1.0,1.0
5153,Michael Conforto,0.0,MIA,1,5.0,0.0,1.0
5154,Andy Pages,0.0,MIA,1,4.0,1.0,1.0
5155,Max Muncy,0.0,MIA,1,4.0,0.0,0.0
5156,Max Muncy,0.0,MIA,1,4.0,0.0,0.0
5157,Chris Taylor,0.0,MIA,1,0.0,0.0,0.0
5158,Ryan O'Hearn,0.0,MIA,1,0.0,0.0,0.0
5159,Miguel Rojas,1.0,MIA,1,3.0,0.0,0.0
5160,Tommy Edman,2.0,MIA,1,2.0,0.0,0.0
5161,,7.0,MIA,1,37.0,7.0,8.0
5162,Steven Kwan,0.0,MIN,1,4.0,0.0,0.0
5163,Gabriel Arias,0.0,MIN,1,4.0,0.0,3.0
5164,Jose Ramirez,0.0,MIN,1,4.0,0.0,1.0
5165,Kyle Manzardo,1.0,MIN,1,3.0,1.0,0.0
5166,Carlos Santana,0.0,MIN,1,2.0,1.0,0.0
5167,Jhonkensy Noel,0.0,MIN,1,3.0,0.0,0.0
5168,Daniel Schneemann,0.0,MIN,1,3.0,0.0,0.0
5169,Bo Naylor,1.0,MIN,1,3.0,0.0,2.0
5170,Angel Martinez,0.0,MIN,1,3.0,0.0,1.0
5171,,2.0,MIN,1,29.0,2.0,7.0
5172,,,MIN,1,,,
5173,,,MIN,1,,,
5174,,,MIN,1,,,
5175,,,MIN,1,,,
5176,Cedric Mullins,0.0,NYY,1,3.0,0.0,2.0
5177,Heston Kjerstad,0.0,NYY,1,0.0,1.0,0.0
5178,Adley Rutschman,0.0,NYY,1,2.0,0.0,0.0
5179,Maverick Handley,0.0,NYY,1,2.0,0.0,2.0
5180,Gunnar Henderson,1.0,NYY,1,3.0,0.0,0.0
5181,Jackson Holliday,0.0,NYY,1,1.0,0.0,0.0
5182,Ryan Mountcastle,1.0,NYY,1,3.0,0.0,1.0
