away_hitters,away_AB,away_R,away_H,away_RBI,away_HR,away_BB,away_K,away_AVG,away_OBP,away_SLG,home_hitters,home_AB,home_R,home_H,home_RBI,home_HR,home_BB,home_K,home_AVG,home_OBP,home_SLG
A. RosarioDH,4,0,2,0,0,0,2,.309,.332,.415,B. Rice1B,5,0,0,0,0,0,3,.200,.297,.432
I. Paredes1B,4,0,0,0,0,0,0,.252,.353,.449,J. SotoRF,5,2,3,4,2,0,1,.311,.435,.594
C. Mead3B,4,0,0,0,0,0,0,.229,.275,.292,A. JudgeDH,5,1,2,0,0,0,1,.310,.435,.676
R. ArozarenaLF,3,0,0,0,0,0,1,.211,.313,.395,A. WellsC,5,2,3,1,1,0,0,.223,.324,.391
B. Lowe2B,3,0,0,0,0,1,2,.238,.330,.471,A. VolpeSS,4,1,2,1,1,0,1,.251,.305,.380
J. SiriCF,2,1,1,1,1,1,1,.207,.281,.411,A. VerdugoLF,3,0,1,0,0,1,1,.229,.286,.367
J. CaballeroSS,3,0,0,0,0,0,2,.242,.304,.370,O. Cabrera2B,4,1,2,2,0,0,0,.247,.293,.345
J. DeLucaRF,3,0,0,0,0,0,2,.168,.243,.273,T. GrishamCF,3,1,1,0,0,1,1,.184,.297,.360
A. JacksonC,3,0,0,0,0,0,0,.088,.152,.198,D. LeMahieu3B,3,1,1,1,1,1,2,.181,.276,.228
team,29,1,3,1,1,2,10,,,,team,37,9,15,9,5,3,10,,,
M. Vierling3B,5,1,3,0,0,0,2,.256,.292,.448,S. KwanLF,5,0,1,0,0,0,1,.343,.396,.495
C. Keith2B,4,1,1,1,1,1,0,.251,.309,.396,A. MartinezCF,4,0,1,0,0,1,0,.262,.366,.426
J. MalloyDH,5,1,1,2,1,0,3,.217,.317,.453,J. Ramirez3B,5,0,2,1,0,0,1,.273,.324,.512
R. GreeneCF,4,0,0,0,0,0,2,.268,.360,.493,J. Naylor1B,5,0,1,0,0,0,1,.239,.318,.474
M. CanhaLF,4,1,3,0,0,0,1,.236,.342,.359,D. FryDH,5,1,2,0,0,0,1,.288,.395,.465
W. PerezRF,4,3,2,1,0,0,1,.261,.317,.404,J. NoelRF,3,0,0,0,0,1,1,.231,.295,.564
G. Urshela1B,2,0,0,2,0,0,1,.254,.287,.343,T. Freeman2B,4,0,3,0,0,0,0,.225,.319,.356
J. BaezSS,4,0,1,0,0,0,2,.178,.212,.239,B. RocchioSS,4,0,0,0,0,0,4,.208,.301,.298
J. RogersC,4,1,1,1,0,0,1,.205,.251,.368,A. HedgesC,3,1,2,1,0,0,0,.160,.207,.235
team,36,8,12,7,2,1,13,,,,team,38,2,12,2,0,2,9,,,
F. LindorSS,4,2,2,2,2,1,0,.256,.335,.464,J. Chisholm Jr.2B,3,0,0,0,0,1,2,.249,.323,.408
B. NimmoLF,5,0,1,0,0,0,2,.242,.358,.439,B. De La CruzRF-LF,5,1,3,1,1,0,0,.242,.287,.411
J.D. MartinezDH,4,1,2,0,0,1,0,.264,.348,.446,J. BellDH,3,1,1,2,1,2,1,.225,.291,.357
B. GamelPR-DH,0,0,0,0,0,0,0,.111,.333,.222,J. Burger1B,5,0,1,0,0,0,1,.231,.273,.395
P. Alonso1B,4,0,2,0,0,1,1,.241,.322,.449,O. LopezLF-CF,4,0,0,0,0,0,1,.243,.277,.339
D. StewartRF,2,1,0,0,0,2,0,.181,.339,.313,X. EdwardsSS,3,1,1,0,0,1,0,.343,.429,.403
T. TaylorRF,1,0,0,0,0,0,0,.223,.267,.383,E. Rivera3B,2,0,1,0,0,0,1,.214,.303,.253
F. AlvarezC,5,0,0,0,0,0,3,.279,.349,.448,aJ. SánchezPH-RF,2,0,0,0,0,0,1,.245,.293,.416
J. Iglesias3B,3,1,1,1,0,0,1,.387,.430,.591,V. BrujanCF-3B,2,0,1,1,0,2,1,.231,.314,.335
J. McNeil2B,3,1,1,3,1,0,0,.221,.278,.344,A. SanchezC,3,0,0,0,0,0,0,.226,.294,.226
H. BaderCF,4,0,2,0,0,0,1,.267,.305,.408,bN. GordonPH,1,1,1,0,0,0,0,.233,.261,.392
team,35,6,11,6,3,5,8,,,,team,33,4,9,4,2,6,8,,,
M. WinnSS,4,0,0,0,0,0,1,.284,.332,.405,A. McCutchenDH,4,1,1,0,0,0,1,.231,.332,.397
A. BurlesonRF,4,0,1,0,0,0,0,.293,.323,.497,B. ReynoldsLF,4,1,1,0,0,0,0,.288,.352,.486
W. ContrerasDH,3,0,1,0,0,1,2,.280,.403,.518,O. CruzSS,3,0,1,1,0,1,1,.252,.305,.453
B. DonovanLF,4,0,0,0,0,0,0,.272,.338,.409,N. Gonzales2B,4,0,1,1,0,0,1,.263,.300,.397
N. Arenado3B,3,0,0,0,0,1,0,.265,.319,.379,R. Tellez1B,4,0,2,0,0,0,0,.246,.295,.385
L. NootbaarCF,4,0,1,0,0,0,0,.239,.327,.413,K. Hayes3B,4,0,0,0,0,0,1,.241,.292,.304
P. Goldschmidt1B,4,0,2,0,0,0,1,.228,.289,.373,J. SuwinskiCF,2,0,1,0,0,1,0,.180,.265,.322
M. SianiPR,0,0,0,0,0,0,0,.235,.273,.309,C. JoeRF,2,0,0,0,0,0,1,.240,.325,.385
N. Gorman2B,4,1,1,1,1,0,1,.206,.278,.424,aJ. PalaciosPH-RF,1,0,1,0,0,0,0,.256,.370,.436
P. PagesC,3,0,1,0,0,0,0,.219,.274,.323,J. BartC,3,0,0,0,0,0,0,.245,.336,.459
team,33,1,7,1,1,2,5,,,,team,31,2,8,2,0,2,5,,,
J. India2B,4,0,1,1,0,0,1,.275,.377,.420,J. KelenicCF,4,0,0,0,0,0,2,.248,.297,.421
E. De La CruzSS,4,2,2,0,0,1,2,.258,.350,.487,N. Alvarez Jr.2B,4,0,0,0,0,0,1,.000,.000,.000
J. CandelarioDH,4,0,2,2,0,0,1,.236,.292,.448,A. Riley3B,4,0,0,0,0,0,2,.255,.325,.451
S. Steer1B,4,0,0,0,0,0,1,.236,.328,.426,Z. Short3B,0,0,0,0,0,0,0,.137,.302,.176
T. StephensonC,4,0,0,0,0,0,2,.238,.315,.435,M. OzunaDH,3,1,2,0,0,1,0,.311,.386,.594
J. FraleyRF,4,0,0,0,0,0,2,.275,.326,.355,M. Olson1B,3,0,0,0,0,0,1,.220,.300,.389
N. Marte3B,4,0,1,0,0,0,0,.179,.217,.282,A. DuvallRF,3,0,0,0,0,1,1,.183,.248,.315
S. FairchildCF,3,1,1,0,0,0,1,.229,.303,.369,E. RosarioLF,3,0,0,1,0,0,1,.205,.220,.385
W. BensonLF,2,1,2,1,1,1,0,.194,.282,.392,S. MurphyC,1,0,0,0,0,3,0,.202,.283,.360
aA. SlaterPH-LF,1,0,0,0,0,0,0,.125,.167,.125,O. ArciaSS,4,0,1,0,0,0,0,.212,.246,.330
team,34,4,9,4,1,2,10,,,,team,29,1,3,1,0,5,8,,,
K. SchwarberDH,4,0,0,0,0,0,1,.241,.367,.438,M. MargotLF,5,0,2,2,0,0,1,.238,.297,.337
T. TurnerSS,3,1,1,0,0,1,0,.339,.387,.535,R. JeffersC,5,1,2,0,0,0,1,.238,.321,.461
B. Harper1B,4,1,1,2,1,0,1,.297,.395,.578,W. CastroSS,4,0,1,2,0,1,1,.265,.356,.422
A. Bohm3B,4,0,1,0,0,0,0,.296,.350,.475,B. BuxtonCF,5,0,0,0,0,0,1,.277,.329,.500
J.T. RealmutoC,4,0,0,0,0,0,1,.257,.307,.402,C. Santana1B,4,0,2,1,0,1,0,.245,.329,.433
N. CastellanosRF,3,0,0,0,0,0,1,.237,.293,.404,B. Lee2B-3B,5,0,1,0,0,0,1,.259,.302,.379
B. Stott2B,3,0,1,0,0,0,0,.236,.323,.346,J. CamargoDH,2,0,0,0,0,0,1,.000,.143,.000
W. WilsonLF,3,0,0,0,0,0,1,.238,.261,.381,aT. LarnachPH-DH,1,0,1,0,0,0,0,.251,.319,.443
J. RojasCF,2,0,0,0,0,0,1,.230,.266,.296,A. MartinPR-DH,0,1,0,0,0,0,0,.252,.315,.353
aB. MarshPH-CF,1,0,0,0,0,0,0,.258,.339,.429,M. KeplerRF,3,2,2,1,0,1,1,.260,.314,.395
team,31,2,4,2,1,1,6,,,,D. Castillo3B,1,2,1,0,0,1,0,.333,.500,.500
,,,,,,,,,,,bE. JulienPH-2B,1,1,0,0,0,1,1,.207,.317,.362
,,,,,,,,,,,team,36,7,12,6,0,5,8,,,
L. Robert Jr.CF,5,0,2,0,0,0,3,.232,.306,.475,M. Semien2B,5,1,1,1,1,0,1,.241,.312,.396
A. BenintendiLF,5,0,0,0,0,0,3,.199,.256,.303,C. SeagerSS,4,0,0,0,0,1,2,.262,.354,.463
T. PhamRF,5,1,1,1,1,0,2,.269,.338,.386,J. Smith3B,3,0,0,0,0,2,1,.280,.381,.447
A. Vaughn1B,4,1,2,0,0,0,2,.236,.290,.386,W. LangfordLF,5,1,2,1,0,0,1,.254,.316,.384
G. SheetsDH,4,0,0,0,0,0,3,.222,.312,.370,A. GarcíaRF,4,0,0,0,0,0,0,.205,.271,.390
P. DeJong3B,4,1,1,1,1,0,1,.225,.271,.424,N. Lowe1B,2,0,1,0,0,2,0,.265,.353,.382
N. LopezSS,1,0,0,0,0,3,1,.239,.304,.284,J. HeimC,4,0,1,1,0,0,0,.239,.286,.356
B. Baldwin2B,4,0,1,1,0,0,1,.143,.143,.143,J. FoscueDH,4,0,0,0,0,0,2,.154,.154,.231
K. LeeC,4,0,0,0,0,0,1,.213,.248,.360,T. JankowskiPR,0,1,0,0,0,0,0,.210,.264,.254
team,36,3,7,3,2,3,17,,,,L. TaverasCF,3,1,1,1,1,0,1,.230,.297,.345
,,,,,,,,,,,team,34,4,6,4,2,5,8,,,
B. Turang2B,5,0,0,0,0,0,3,.267,.330,.375,N. Hoerner2B,4,0,1,0,0,0,0,.258,.338,.351
W. ContrerasC,4,0,1,0,0,1,1,.284,.350,.435,M. Busch1B,4,0,2,1,0,0,2,.270,.357,.463
C. YelichDH,3,0,0,0,0,1,1,.316,.403,.506,S. SuzukiRF,4,0,0,0,0,0,2,.261,.332,.461
W. AdamesSS,2,1,1,1,1,2,0,.249,.336,.438,I. HappLF,4,1,1,1,1,0,2,.237,.345,.453
S. FrelickRF,4,0,0,0,0,0,0,.269,.343,.346,M. TauchmanDH,3,1,1,0,0,1,0,.249,.348,.365
J. ChourioLF,4,0,0,0,0,0,0,.249,.298,.398,D. SwansonSS,4,0,2,0,0,0,0,.213,.286,.345
R. Hoskins1B,3,0,0,0,0,1,1,.213,.306,.416,M. Mastrobuoni3B,2,0,0,0,0,0,1,.202,.261,.238
J. Ortiz3B,3,0,1,0,0,1,0,.261,.363,.424,aD. BotePH-3B,2,0,0,0,0,0,0,.333,.351,.417
G. MitchellCF,4,0,2,0,0,0,1,.243,.364,.405,M. AmayaC,1,1,1,0,0,2,0,.221,.289,.305
team,32,1,5,1,1,6,7,,,,P. Crow-ArmstrongCF,3,0,0,0,0,0,1,.186,.234,.302
,,,,,,,,,,,team,31,3,8,2,1,3,8,,,
K. Marte2B,5,1,2,2,1,0,2,.291,.361,.512,A. Frazier2B,5,1,1,0,0,0,1,.200,.284,.289
G. MorenoC,3,0,0,0,0,1,1,.249,.339,.369,B. Witt Jr.SS,4,3,3,3,1,0,0,.341,.387,.592
L. Gurriel Jr.LF,5,0,1,0,0,0,0,.259,.289,.409,V. Pasquantino1B,5,1,3,1,0,0,0,.252,.312,.419
C. Walker1B,5,1,2,0,0,0,1,.261,.342,.486,S. PerezC,4,1,1,3,1,0,0,.279,.341,.475
R. GrichukDH,2,0,0,0,0,1,0,.280,.339,.433,M. MasseyDH,5,0,0,0,0,0,1,.265,.278,.469
aJ. PedersonPH-DH,0,0,0,0,0,1,0,.274,.378,.496,H. RenfroeRF,4,1,1,1,1,0,0,.227,.305,.397
E. Suarez3B,3,0,1,1,0,0,2,.215,.298,.367,D. WatersLF,3,1,1,0,0,1,1,.143,.200,.143
C. CarrollRF,3,0,0,0,0,1,1,.209,.299,.336,M. Garcia3B,4,1,2,0,0,0,1,.237,.288,.349
K. NewmanSS,4,1,1,0,0,0,0,.271,.299,.379,K. IsbelCF,4,1,3,2,0,0,0,.233,.286,.381
A. ThomasCF,3,1,1,1,0,1,0,.220,.258,.441,team,38,10,15,10,3,1,4,,,
team,33,4,8,4,1,5,7,,,,,,,,,,,,,,
J. DuranCF,6,2,1,0,0,0,0,.288,.346,.505,C. BlackmonDH,6,1,2,2,1,1,2,.253,.331,.416
R. RefsnyderLF,4,0,1,1,0,0,2,.291,.381,.440,E. TovarSS,7,1,3,1,0,0,1,.280,.307,.476
bD. SmithPH,1,0,1,1,0,0,0,.236,.324,.377,B. DoyleCF,6,1,2,1,0,0,0,.279,.343,.476
W. AbreuPR-RF,1,1,1,1,0,0,0,.261,.327,.470,M. Toglia1B,5,0,1,1,0,1,1,.197,.263,.484
C. WongC-1B,6,1,1,1,1,0,2,.302,.366,.446,B. Rodgers2B,5,2,1,0,0,1,0,.261,.306,.386
R. Devers3B,4,0,0,1,0,0,1,.280,.363,.566,J. CaveRF,5,2,1,1,0,1,0,.258,.307,.382
T. O'NeillRF-LF,5,1,3,0,0,0,0,.264,.356,.513,J. StallingsC,5,0,2,1,0,1,1,.260,.354,.416
M. YoshidaDH,3,0,1,0,0,1,1,.261,.335,.367,S. HilliardLF,4,1,1,2,1,1,1,.250,.325,.528
R. Gonzalez1B,4,1,2,0,0,0,1,.271,.323,.412,A. Schunk3B,5,1,2,0,0,1,1,.136,.174,.182
cR. McGuirePH-C,1,0,0,0,0,0,0,.215,.288,.304,team,48,9,15,9,2,7,7,,,
C. RafaelaSS,5,1,1,0,0,0,0,.250,.277,.414,,,,,,,,,,,
J. Westbrook2B,2,1,1,3,1,0,0,.200,.257,.467,,,,,,,,,,,
aD. HamiltonPH-2B,3,0,0,0,0,0,1,.263,.316,.397,,,,,,,,,,,
team,45,8,13,8,2,1,8,,,,,,,,,,,,,,
A. Rendon3B,4,0,1,0,0,1,0,.241,.302,.284,J.P. CrawfordSS,0,1,0,0,0,0,0,.204,.299,.347
N. Schanuel1B,4,0,0,0,0,0,2,.242,.326,.359,L. Raley1B,3,0,0,0,0,0,1,.233,.290,.415
L. Guillorme2B,0,0,0,0,0,0,0,.250,.320,.315,V. RoblesCF,4,0,2,0,0,0,1,.400,.471,.578
T. WardLF,3,0,2,1,0,0,0,.230,.314,.399,J. Polanco2B,4,0,0,0,0,0,1,.202,.286,.298
W. CalhounDH,4,0,0,0,0,0,2,.255,.322,.394,C. RaleighC,3,0,1,1,0,1,0,.210,.297,.421
L. O'HoppeC,2,0,0,0,0,0,1,.277,.333,.467,M. GarverDH,4,0,0,0,0,0,3,.168,.285,.343
M. MoniakCF,4,0,0,0,0,0,1,.206,.251,.335,D. Moore1B-SS,4,0,0,0,0,0,4,.208,.310,.400
B. Drury2B-1B,3,1,0,0,0,1,1,.168,.253,.211,M. HanigerRF,3,0,0,0,0,0,2,.206,.284,.331
Z. NetoSS,3,1,0,0,0,1,0,.257,.310,.443,J. Rojas3B,3,0,0,0,0,0,1,.241,.317,.353
J. AdellRF,3,1,1,1,0,1,0,.199,.270,.399,J. ClaseLF,3,0,1,0,0,0,1,.195,.233,.220
team,30,3,4,2,0,4,7,,,,team,31,1,4,1,0,1,14,,,
J. Altuve2B,4,0,2,0,0,0,1,.306,.353,.455,L. ButlerRF,4,1,2,0,0,0,0,.242,.313,.442
A. Bregman3B,4,0,1,0,0,0,1,.255,.316,.407,M. AndujarLF,4,1,1,1,0,0,0,.303,.325,.421
Y. AlvarezDH,3,0,1,0,0,1,2,.301,.386,.546,J. BledayCF,4,0,3,1,0,0,0,.238,.319,.438
Y. DiazC,4,0,1,0,0,0,1,.284,.311,.412,B. RookerDH,4,0,0,0,0,0,1,.290,.368,.571
J. PenaSS,4,0,2,0,0,0,0,.277,.320,.388,S. LangeliersC,4,0,0,0,0,0,0,.210,.265,.433
J. MeyersCF,4,0,1,0,0,0,0,.236,.302,.418,S. Brown1B,3,0,0,0,0,0,1,.191,.257,.328
M. DubonLF,3,0,0,0,0,0,1,.275,.300,.385,Z. Gelof2B,2,1,0,0,0,1,0,.197,.261,.364
A. Díaz1B,3,0,0,0,0,0,1,.000,.000,.000,B. Harris3B,3,0,0,0,0,0,1,.160,.286,.287
aJ. SingletonPH,1,0,0,0,0,0,0,.235,.325,.350,M. SchuemannSS,3,1,2,1,0,0,1,.260,.355,.379
C. McCormickRF,2,0,0,0,0,1,2,.204,.268,.302,team,31,4,8,3,0,1,4,,,
team,32,0,8,0,0,2,9,,,,,,,,,,,,,,
J. SolerDH,3,0,0,0,0,1,0,.223,.302,.396,S. OhtaniDH,3,0,0,0,0,1,2,.313,.400,.633
L. Wade Jr.1B,3,1,2,0,0,1,1,.311,.433,.417,W. SmithC,3,0,0,0,0,1,0,.268,.344,.479
H. RamosCF,4,0,0,0,0,0,0,.287,.351,.502,F. Freeman1B,3,1,0,0,0,1,0,.290,.394,.499
P. BaileyC,3,0,2,0,0,1,0,.278,.351,.419,T. HernándezRF-LF,4,1,3,3,1,0,0,.268,.330,.491
M. ConfortoLF,2,0,0,0,0,0,0,.227,.299,.419,A. PagesCF,4,0,0,0,0,0,1,.252,.303,.394
aL. MatosPH-LF,2,0,0,0,0,0,2,.217,.238,.333,M. VargasLF,2,0,1,0,0,0,0,.246,.324,.446
M. Chapman3B,3,0,0,0,0,1,2,.232,.319,.404,aJ. HeywardPH-RF,1,0,0,0,0,0,0,.203,.296,.415
M. YastrzemskiRF,4,0,0,0,0,0,3,.241,.315,.435,C. Taylor3B,3,0,1,0,0,0,1,.159,.273,.255
T. FitzgeraldSS,3,1,1,1,1,1,1,.299,.365,.552,G. Lux2B,3,0,0,0,0,0,2,.222,.273,.330
B. Wisely2B,4,0,0,0,0,0,1,.272,.305,.405,E. HernándezSS,3,1,1,0,0,0,0,.196,.260,.319
team,31,2,5,1,1,5,10,,,,team,29,3,6,3,1,3,6,,,
G. HendersonSS,4,0,0,0,0,0,2,.287,.373,.574,J. Chisholm Jr.CF,4,0,2,2,0,0,1,.251,.325,.412
A. RutschmanC,3,2,1,0,0,1,0,.272,.338,.441,B. De La CruzDH,4,0,0,0,0,0,2,.239,.284,.406
A. SantanderRF,4,1,1,0,0,0,1,.242,.307,.521,J. Burger3B-1B,4,0,1,0,0,0,0,.231,.272,.393
R. O'HearnDH,3,0,2,1,0,1,0,.279,.348,.468,J. Bell1B,4,1,2,0,0,0,0,.228,.293,.358
J. Westburg3B-2B,4,0,1,1,0,0,1,.273,.319,.496,E. Rivera3B,0,0,0,0,0,0,0,.214,.303,.253
C. CowserLF,4,0,1,1,0,0,2,.225,.312,.428,J. SánchezRF,4,2,2,1,1,0,1,.248,.296,.428
R. Mountcastle1B,4,0,2,0,0,0,1,.267,.307,.438,O. Lopez2B,4,1,2,0,0,0,1,.249,.281,.343
C. MullinsCF,3,0,1,0,0,0,2,.216,.258,.378,X. EdwardsSS,2,1,0,1,0,1,2,.333,.420,.391
aA. HaysPH,0,0,0,0,0,0,0,.248,.308,.392,N. GordonLF,4,1,1,2,0,0,0,.234,.260,.390
J. Mateo2B,1,0,0,0,0,0,1,.229,.267,.401,A. SanchezC,2,0,0,0,0,0,2,.212,.278,.212
R. Urias3B,3,0,0,0,0,0,2,.242,.314,.379,team,32,6,10,6,1,1,9,,,
team,33,3,9,3,0,2,12,,,,,,,,,,,,,,
M. VierlingCF,3,0,0,0,0,1,0,.254,.292,.444,S. KwanDH,3,1,2,1,1,1,0,.347,.401,.507
C. Keith2B,4,0,1,0,0,0,0,.251,.308,.394,A. MartinezLF-CF,4,0,1,1,0,0,2,.262,.355,.431
J. MalloyLF,4,0,1,0,0,0,1,.218,.315,.445,J. Ramirez3B,5,1,2,2,1,0,1,.274,.325,.518
M. CanhaDH,4,1,1,0,0,0,1,.236,.341,.361,D. FryC,4,0,1,0,0,0,1,.288,.393,.461
W. PerezRF,4,1,1,2,1,0,1,.261,.316,.412,A. HedgesC,0,0,0,0,0,0,0,.160,.207,.235
A. Ibanez1B,2,0,0,0,0,0,1,.286,.325,.436,J. Naylor1B,3,0,0,0,0,1,0,.236,.317,.470
aB. MadrisPH-1B,2,0,0,0,0,0,2,.000,.000,.000,J. NoelRF,4,1,2,1,1,0,1,.256,.313,.651
G. Urshela3B,2,1,0,0,0,2,0,.252,.290,.340,A. Gimenez2B,4,0,1,0,0,0,2,.246,.299,.333
Z. McKinstrySS,4,1,1,0,0,0,0,.192,.247,.314,T. FreemanCF,2,1,1,0,0,1,0,.227,.324,.357
J. RogersC,3,0,1,1,0,0,0,.207,.251,.373,B. RocchioSS,0,0,0,0,0,0,0,.208,.301,.298
team,32,4,6,3,1,3,6,,,,D. SchneemannSS-LF,4,1,1,0,0,0,0,.228,.316,.446
,,,,,,,,,,,team,33,5,11,5,3,3,7,,,
M. WinnSS,4,0,0,0,0,0,0,.281,.328,.401,A. McCutchenDH,4,0,0,0,0,0,1,.228,.328,.392
A. BurlesonDH,4,0,1,1,0,0,0,.293,.322,.494,B. ReynoldsLF,3,0,1,0,0,1,0,.288,.353,.485
D. CarlsonPR-DH,0,0,0,0,0,0,0,.211,.279,.254,O. CruzSS,3,1,1,0,0,1,0,.253,.307,.455
W. ContrerasC,4,0,0,0,0,0,2,.274,.397,.508,N. Gonzales2B,4,0,1,1,0,0,1,.263,.299,.394
B. DonovanLF,4,0,0,0,0,0,0,.269,.335,.404,R. Tellez1B,2,0,0,0,0,1,1,.244,.295,.382
N. Arenado3B,3,1,1,1,1,0,0,.265,.319,.387,bK. HayesPH-3B,1,0,0,0,0,0,0,.240,.291,.303
L. NootbaarRF,3,0,0,0,0,0,2,.235,.322,.406,J. PalaciosRF-CF,4,0,0,0,0,0,1,.233,.340,.395
P. Goldschmidt1B,3,0,0,0,0,0,3,.226,.287,.370,J. Triolo3B-1B,4,0,0,0,0,0,2,.202,.275,.272
N. Gorman2B,3,0,1,0,0,0,1,.207,.279,.423,J. SuwinskiCF,2,0,2,0,0,0,0,.187,.270,.332
M. SianiCF,3,1,1,0,0,0,1,.237,.274,.314,aC. JoePH-RF,2,0,1,0,0,0,1,.242,.326,.386
team,31,2,4,2,1,0,9,,,,Y. GrandalC,3,0,1,0,0,0,0,.185,.213,.304
,,,,,,,,,,,team,32,1,7,1,0,3,7,,,
L. ArraezDH,5,1,1,1,1,0,0,.314,.341,.394,C. AbramsSS,4,0,0,0,0,0,1,.264,.336,.474
J. ProfarLF,5,1,1,1,1,0,0,.299,.388,.470,L. ThomasRF,4,0,2,0,0,0,0,.250,.318,.401
X. Bogaerts2B,4,1,2,0,0,0,0,.241,.280,.325,J. WinkerDH,4,0,0,0,0,0,1,.258,.376,.427
M. Machado3B,3,1,2,0,0,1,1,.262,.316,.413,J. Yepez1B,4,0,2,0,0,0,0,.377,.441,.585
J. Cronenworth1B,3,0,0,0,0,1,1,.255,.324,.430,J. WoodLF,4,0,0,0,0,0,1,.232,.303,.333
H. KimSS,4,0,1,0,0,0,1,.225,.324,.367,K. RuizC,3,0,1,0,0,0,0,.221,.255,.336
J. MerrillCF,4,0,2,2,0,0,1,.277,.310,.429,L. Garcia Jr.2B,3,0,0,0,0,0,0,.275,.306,.435
K. HigashiokaC,4,0,0,0,0,0,1,.212,.257,.508,T. Lipscomb3B,3,0,1,0,0,0,1,.226,.283,.264
B. JohnsonRF,3,0,0,0,0,1,1,.125,.222,.156,J. YoungCF,2,0,0,0,0,0,0,.254,.318,.314
team,35,4,9,4,2,3,6,,,,team,31,0,6,0,0,0,4,,,
F. LindorSS,4,0,1,1,0,0,2,.256,.336,.464,J. JonesDH,3,0,0,0,0,0,2,.238,.304,.381
B. NimmoLF,5,0,0,0,0,0,1,.239,.354,.433,bT. GrishamPH-DH,2,0,0,0,0,0,0,.181,.293,.354
J.D. MartinezDH,4,0,0,0,0,0,2,.260,.343,.439,J. SotoRF,4,0,0,0,0,1,1,.308,.432,.588
P. Alonso1B,4,1,2,0,0,0,0,.244,.323,.452,A. JudgeCF,1,0,0,0,0,4,1,.309,.439,.674
M. Vientos3B,4,0,1,0,0,0,1,.291,.349,.536,J.D. Davis1B,3,0,0,0,0,0,2,.063,.167,.125
J. IglesiasPR-3B,0,0,0,0,0,0,0,.387,.430,.591,cB. RicePH-1B,2,0,0,0,0,0,0,.196,.292,.423
J. McNeil2B,3,2,2,2,1,1,0,.225,.283,.357,A. VolpeSS,4,1,2,0,0,0,0,.254,.307,.382
L. TorrensC,3,0,1,0,0,1,1,.276,.328,.517,G. Torres2B,3,1,1,1,1,1,1,.230,.307,.351
T. TaylorRF,4,0,1,0,0,0,3,.223,.267,.381,A. VerdugoLF,2,0,1,1,0,1,0,.231,.289,.370
H. BaderCF,4,0,1,0,0,0,1,.267,.305,.409,C. NarvaezC,2,0,0,0,0,0,2,.333,.333,.333
team,35,3,9,3,1,2,11,,,,aA. WellsPH-C,1,0,0,0,0,1,0,.222,.325,.389
,,,,,,,,,,,D. LeMahieu3B,4,0,1,0,0,0,0,.183,.275,.229
,,,,,,,,,,,team,31,2,5,2,1,8,9,,,
R. Palacios2B,3,1,1,0,0,2,1,.246,.351,.352,G. SpringerRF,4,0,0,0,0,0,3,.229,.309,.400
I. Paredes1B,3,0,0,0,0,1,1,.250,.352,.445,S. Horwitz2B,4,0,0,0,0,0,3,.292,.390,.433
B. LoweDH,4,1,1,2,1,0,0,.239,.328,.483,V. Guerrero Jr.1B,3,1,1,1,1,1,0,.293,.363,.481
R. ArozarenaLF,2,1,0,0,0,2,2,.209,.315,.392,J. TurnerDH,4,1,3,1,1,0,0,.235,.333,.352
J. LoweRF,4,0,1,1,0,0,1,.217,.279,.369,D. SchneiderLF,4,0,0,0,0,0,1,.221,.312,.386
J. SiriCF,4,0,0,0,0,0,3,.204,.277,.405,D. VarshoCF,4,0,1,0,0,0,0,.204,.287,.398
B. RortvedtC,2,0,1,0,0,2,0,.262,.363,.361,A. KirkC,4,0,0,0,0,0,1,.223,.295,.307
J. DeLucaPR,0,0,0,0,0,0,0,.168,.243,.273,E. Clement3B,3,0,0,0,0,0,1,.264,.282,.423
A. JacksonC,0,0,0,0,0,0,0,.088,.152,.198,L. JimenezSS,3,0,1,0,0,0,1,.243,.333,.297
J. Caballero3B,4,0,0,0,0,0,1,.238,.300,.365,team,33,2,6,2,2,1,10,,,
T. WallsSS,3,1,0,0,0,1,1,.155,.284,.202,,,,,,,,,,,
team,29,4,4,3,1,8,10,,,,,,,,,,,,,,
K. SchwarberDH,4,0,0,0,0,0,2,.238,.363,.432,W. CastroSS,4,0,0,0,0,0,2,.262,.352,.417
T. TurnerSS,4,0,1,0,0,0,0,.337,.385,.531,T. LarnachDH,3,0,0,0,0,1,0,.248,.317,.437
B. Harper1B,4,1,1,0,0,0,0,.296,.393,.577,C. Santana1B,3,0,0,0,0,1,2,.242,.328,.429
A. Bohm3B,3,1,0,0,0,1,1,.293,.349,.471,M. KeplerRF,3,0,1,0,0,1,1,.261,.317,.395
J.T. RealmutoC,2,1,1,0,0,2,0,.259,.315,.403,E. Julien2B,3,0,0,0,0,0,3,.203,.312,.356
B. MarshLF-CF-LF,3,0,0,1,0,0,2,.255,.335,.424,aR. JeffersPH-C,1,0,0,0,0,0,0,.237,.320,.459
N. CastellanosRF,4,0,1,2,0,0,0,.237,.292,.405,B. Lee3B-2B,3,0,0,0,0,1,1,.246,.299,.361
B. Stott2B,4,0,1,0,0,0,0,.236,.322,.345,M. WallnerLF,3,0,1,0,0,0,1,.222,.348,.463
J. RojasCF,2,0,1,0,0,0,1,.233,.267,.297,bM. MargotPH,1,0,0,0,0,0,0,.236,.296,.335
